"REC","DIST","NAME","GISNAME","DISTNUM","SCHNUM","M","B","G3","G4","G5","G6","G7","G8",
5,"COMMUNITY SCHOOLS OF FRANKFORT","GREEN MEADOWS INTERMEDIATE ELEM","GREEN MEADOWS",1170,1015,"A","P",167,188,150,0,0,0,
5,"COMMUNITY SCHOOLS OF FRANKFORT","SUNCREST ELEMENTARY SCH","SUNCREST ES",1170,1020,"A","P",97,95,90,0,0,0,
5,"ROSSVILLE CON SCHOOL DISTRICT","ROSSVILLE MIDDLE SCHOOL","ROSSVILLE MID",1180,1023,"A","P",0,0,0,83,83,82,
5,"ROSSVILLE CON SCHOOL DISTRICT","ROSSVILLE ELEMENTARY SCHOOL","ROSSVILLE ES",1180,1033,"A","P",74,88,91,0,0,0,
5,"CRAWFORD CO COM SCHOOL CORP","LEAVENWORTH ELEMENTARY SCHOOL","LEAVENWORTH S",1300,1037,"A","P",32,27,36,31,0,0,
5,"CRAWFORD CO COM SCHOOL CORP","PATOKA ELEMENTARY SCHOOL","PATOKA SCHOOL",1300,1045,"A","P",24,20,21,20,0,0,
5,"CRAWFORD CO COM SCHOOL CORP","ENGLISH SCHOOL","ENGLISH SCH",1300,1057,"A","P",20,32,23,20,0,0,
5,"CRAWFORD CO COM SCHOOL CORP","CRAWFORD COUNTY JR-SR HS","CRAWFORD CO J",1300,1059,"A","P",0,0,0,0,114,133,
5,"CRAWFORD CO COM SCHOOL CORP","MARENGO ELEMENTARY SCHOOL","MARENGO SCH",1300,1061,"A","P",26,26,19,24,0,0,
5,"CRAWFORD CO COM SCHOOL CORP","MILLTOWN SCHOOL","MILLTOWN SCH",1300,1065,"A","P",23,25,37,26,0,0,
5,"BARR-REEVE COM SCHOOLS INC","BARR REEVE JR-SR HIGH SCHOOL","BARR REEVE JR",1315,1069,"A","P",0,0,0,0,54,62,
5,"BARR-REEVE COM SCHOOLS INC","BARR REEVE INTERMEDIATE SCH","BARR REEVE IN",1315,1075,"A","P",60,66,50,67,0,0,
5,"NORTH DAVIESS COM SCHOOLS","NORTH DAVIESS ELEMENTARY SCHOOL","NORTH DAVIES",1375,1090,"A","P",99,88,90,82,0,0,
5,"NORTH DAVIESS COM SCHOOLS","NORTH DAVIESS JR-SR HIGH SCH","N DAVIESS JRS",1375,1121,"A","P",0,0,0,0,84,87,
5,"WASHINGTON COM SCHOOLS","LENA DUNN ELEMENTARY SCHOOL","LENA DUNN ES",1405,1103,"A","P",49,56,36,41,0,0,
5,"WASHINGTON COM SCHOOLS","VEALE ELEMENTARY SCHOOL","VEALE ES",1405,1105,"A","P",18,25,28,23,0,0,
5,"WASHINGTON COM SCHOOLS","WASHINGTON JUNIOR HIGH SCHOOL","WASHINGTN JWA",1405,1123,"A","P",0,0,0,0,193,179,
5,"WASHINGTON COM SCHOOLS","NORTH ELEMENTARY SCHOOL","N ELEM WA",1405,1129,"A","P",57,53,56,69,0,0,
5,"WASHINGTON COM SCHOOLS","HELEN GRIFFITH ELEMENTARY SCHOOL","HELENGRIFFITH",1405,1133,"A","P",63,51,68,47,0,0,
5,"SUNMAN-DEARBORN COM SCH CORP","NORTH DEARBORN ELEMENTARY SCHOOL","N DEARBORN ES",1560,1189,"A","P",123,135,0,0,0,0,
5,"SUNMAN-DEARBORN COM SCH CORP","SUNMAN-DEARBORN MIDDLE SCHOOL","SUNMANDEARBOR",1560,1190,"A","P",0,0,0,0,330,329,
5,"SUNMAN-DEARBORN COM SCH CORP","SUNMAN DEARBORN INTERMEDIATE SCH","SUNMAN DEARBO",1560,1191,"A","P",0,0,302,348,0,0,
5,"SUNMAN-DEARBORN COM SCH CORP","BRIGHT ELEMENTARY SCH","BRIGHT ES",1560,1193,"A","P",106,79,0,0,0,0,
5,"SUNMAN-DEARBORN COM SCH CORP","SUNMAN ELEMENTARY SCHOOL","SUNMAN ES",1560,7211,"A","P",79,84,0,0,0,0,
5,"SOUTH DEARBORN COM SCHOOL CORP","DILLSBORO ELEMENTARY SCHOOL","DILLSBORO ES",1600,1141,"A","P",46,34,43,39,0,0,
5,"SOUTH DEARBORN COM SCHOOL CORP","MANCHESTER ELEMENTARY SCHOOL","MANCHEST ES A",1600,1165,"A","P",55,37,52,38,0,0,
5,"SOUTH DEARBORN COM SCHOOL CORP","MOORES HILL ELEMENTARY SCHOOL","MOORES HILL E",1600,1169,"A","P",32,42,29,57,0,0,
5,"SOUTH DEARBORN COM SCHOOL CORP","SOUTH DEARBORN MIDDLE SCH","S DEARBORN MS",1600,1172,"A","P",0,0,0,0,251,223,
5,"SOUTH DEARBORN COM SCHOOL CORP","AURORA ELEMENTARY SCHOOL","AURORA ES A",1600,1197,"A","P",92,140,89,103,0,0,
5,"LAWRENCEBURG COM SCHOOL CORP","GREENDALE MIDDLE SCHOOL","GREENDALE MS",1620,1209,"A","P",0,0,0,140,132,117,
5,"LAWRENCEBURG COM SCHOOL CORP","CENTRAL ELEMENTARY SCHOOL","CENTRAL ES LA",1620,1217,"A","P",143,163,144,0,0,0,
5,"DECATUR COUNTY COM SCHOOLS","SOUTH DECATUR JR-SR HIGH SCH","S DECATUR JR",1655,1263,"A","P",0,0,0,0,91,70,
5,"DECATUR COUNTY COM SCHOOLS","SOUTH DECATUR ELEMENTARY SCH","S DECATUR ES",1655,1265,"A","P",81,80,82,81,0,0,
5,"DECATUR COUNTY COM SCHOOLS","NORTH DECATUR ELEMENTARY SCH","N DECATUR ES",1655,1266,"A","P",106,94,78,75,0,0,
5,"DECATUR COUNTY COM SCHOOLS","NORTH DECATUR JR-SR HIGH SCH","N DECATUR JRS",1655,1267,"A","P",0,0,0,0,102,97,
5,"GREENSBURG COMMUNITY SCHOOLS","GREENSBURG COMMUNITY JR HIGH","GRNSBURG CO J",1730,1269,"A","P",0,0,0,182,182,185,
5,"GREENSBURG COMMUNITY SCHOOLS","GREENSBURG ELEMENTARY","GREENSBURG EL",1730,1270,"A","P",180,191,192,0,0,0,
5,"DEKALB CO EASTERN COM SCH DIST","EASTSIDE JUNIOR-SENIOR HIGH SCH","EASTSIDE JRSR",1805,1317,"A","P",0,0,0,0,114,126,
5,"DEKALB CO EASTERN COM SCH DIST","BUTLER ELEMENTARY SCHOOL","BUTLER ES",1805,1321,"A","P",59,69,58,62,0,0,
5,"DEKALB CO EASTERN COM SCH DIST","RIVERDALE ELEMENTARY SCHOOL","RVRDALE ES SJ",1805,1335,"A","P",35,40,39,45,0,0,
5,"GARRETT-KEYSER-BUTLER COM","J E OBER ELEMENTARY SCHOOL","J E OBER ES",1820,1329,"A","P",142,130,0,0,0,0,
5,"GARRETT-KEYSER-BUTLER COM","GARRETT MIDDLE SCH","GARRETT MS",1820,1331,"A","P",0,0,134,138,134,140,
5,"DEKALB CO CTL UNITED SCH DIST","WATERLOO ELEMENTARY SCHOOL","WATERLOO ES",1835,1341,"A","P",44,37,48,0,0,0,
5,"DEKALB CO CTL UNITED SCH DIST","DEKALB MIDDLE SCHOOL","DEKALB MS",1835,1346,"A","P",0,0,0,326,289,350,
5,"DEKALB CO CTL UNITED SCH DIST","JAMES R WATSON ELEM SCHOOL","JR WATSON ES",1835,1351,"A","P",105,94,103,0,0,0,
5,"DEKALB CO CTL UNITED SCH DIST","MCKENNEY-HARRISON ELEM SCHOOL","MCKENNEYHARRI",1835,1357,"A","P",112,113,95,0,0,0,
5,"DEKALB CO CTL UNITED SCH DIST","COUNTRY MEADOW ELEM SCHOOL","COUNTRYMEADOW",1835,1359,"A","P",54,50,56,0,0,0,
5,"DELAWARE COMMUNITY SCHOOL CORP","ROYERTON ELEMENTARY SCHOOL","ROYERTON ES",1875,1365,"A","P",103,92,91,0,0,0,
5,"DELAWARE COMMUNITY SCHOOL CORP","DELTA MIDDLE SCHOOL","DELTA MS M",1875,1367,"A","P",0,0,0,240,209,198,
5,"DELAWARE COMMUNITY SCHOOL CORP","EATON ELEMENTARY SCHOOL","EATON ES",1875,1409,"A","P",55,71,46,0,0,0,
5,"DELAWARE COMMUNITY SCHOOL CORP","ALBANY ELEMENTARY SCHOOL","ALBANY ES",1875,1520,"A","P",55,47,41,0,0,0,
5,"WES-DEL COMMUNITY SCHOOLS","WES-DEL MIDDLE/SENIOR HIGH SCH","WES DEL SR",1885,1372,"A","P",0,0,0,60,70,60,
5,"WES-DEL COMMUNITY SCHOOLS","WES-DEL ELEMENTARY SCHOOL","WES DEL ELEME",1885,1413,"A","P",59,69,62,0,0,0,
5,"LIBERTY-PERRY COM SCHOOL CORP","SELMA MIDDLE SCHOOL","SELMA MS",1895,1377,"A","P",0,0,0,96,89,92,
5,"LIBERTY-PERRY COM SCHOOL CORP","SELMA ELEMENTARY SCHOOL","SELMA ES",1895,1381,"A","P",70,89,95,0,0,0,
5,"COWAN COMMUNITY SCHOOL CORP","COWAN ELEMENTARY SCHOOL","COWAN ES",1900,1385,"A","P",50,79,54,64,0,0,
5,"COWAN COMMUNITY SCHOOL CORP","COWAN HIGH SCHOOL","COWAN HS",1900,1386,"A","P",0,0,0,0,41,72,
5,"YORKTOWN COMMUNITY SCHOOLS","YORKTOWN MIDDLE SCHOOL","YORKTOWN MS",1910,1387,"A","P",0,0,0,169,178,204,
5,"YORKTOWN COMMUNITY SCHOOLS","YORKTOWN ELEMENTARY SCHOOL","YORKTOWN ES",1910,1393,"A","P",158,185,174,0,0,0,
5,"DALEVILLE COMMUNITY SCHOOLS","DALEVILLE JR/SR HIGH SCHOOL","DALEVILLE HS",1940,1401,"A","P",0,0,0,0,65,54,
5,"DALEVILLE COMMUNITY SCHOOLS","DALEVILLE ELEMENTARY SCHOOL","DALEVILLE ES",1940,1405,"A","P",51,66,64,70,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","STORER ELEMENTARY SCHOOL","STORER ES",1970,1423,"A","P",48,55,35,0,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","NORTHSIDE MIDDLE SCHOOL","NORTHSIDE MS",1970,1431,"A","P",0,0,0,268,270,225,
5,"MUNCIE COMMUNITY SCHOOLS","WILSON MIDDLE SCHOOL","WILSON MS",1970,1437,"A","P",0,0,0,289,242,243,
5,"MUNCIE COMMUNITY SCHOOLS","GRISSOM ELEMENTARY SCHOOL","GRISSOM MEM",1970,1470,"A","P",91,79,89,0,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","SOUTH VIEW ELEMENTARY SCHOOL","SOUTH VIEW ES",1970,1482,"A","P",74,89,98,0,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","LONGFELLOW ELEMENTARY SCHOOL","LNGFELLOW E M",1970,1485,"A","P",56,52,53,0,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","MITCHELL ELEMENTARY SCHOOL","MITCHELL ES",1970,1494,"A","P",32,42,38,0,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","NORTH VIEW ELEMENTARY SCHOOL","NORTH VIEW ES",1970,1496,"A","P",58,53,52,0,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","SUTTON ELEMENTARY SCHOOL","SUTTON ES",1970,1509,"A","P",73,77,72,0,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","EAST WASHINGTON ACADEMY","EAST WASHMU",1970,1513,"A","P",47,69,66,0,0,0,
5,"MUNCIE COMMUNITY SCHOOLS","WEST VIEW ELEMENTARY SCHOOL","WEST VIEW ES",1970,1517,"A","P",45,52,48,0,0,0,
5,"NORTHEAST DUBOIS CO SCH CORP","CELESTINE ELEMENTARY SCHOOL","CELESTINE ES",2040,1543,"A","P",24,28,0,0,0,0,
5,"NORTHEAST DUBOIS CO SCH CORP","DUBOIS MIDDLE SCHOOL","DUBOIS MS",2040,1549,"A","P",0,0,77,56,70,79,
5,"NORTHEAST DUBOIS CO SCH CORP","DUBOIS ELEMENTARY SCHOOL","DUBOIS ES",2040,1577,"A","P",49,54,0,0,0,0,
5,"SOUTHEAST DUBOIS CO SCH CORP","PINE RIDGE ELEMENTARY SCHOOL","PINE RIDGE ES",2100,1563,"A","P",45,44,0,0,0,0,
5,"SOUTHEAST DUBOIS CO SCH CORP","FERDINAND ELEMENTARY SCHOOL","FERDINAND ES",2100,1581,"A","P",54,36,0,0,0,0,
5,"SOUTHEAST DUBOIS CO SCH CORP","FOREST PARK JR-SR HIGH SCH","FOREST PARK H",2100,1583,"A","P",0,0,0,0,112,98,
5,"SOUTHEAST DUBOIS CO SCH CORP","CEDAR CREST INTERMEDIATE SCHOOL","CEDAR CREST I",2100,1586,"A","P",0,0,104,113,0,0,
5,"SOUTHWEST DUBOIS CO SCH CORP","HOLLAND ELEMENTARY SCHOOL","HOLLAND ES",2110,1529,"A","P",30,23,22,0,0,0,
5,"SOUTHWEST DUBOIS CO SCH CORP","SOUTHRIDGE MIDDLE SCHOOL","SOUTHRIDGE MS",2110,1587,"A","P",0,0,0,126,141,143,
5,"SOUTHWEST DUBOIS CO SCH CORP","HUNTINGBURG ELEMENTARY SCHOOL","HUNTINGBURG",2110,1590,"A","P",93,120,99,0,0,0,
5,"GREATER JASPER CON SCHS","IRELAND ELEMENTARY SCHOOL","IRELAND ES",2120,1569,"A","P",71,73,72,0,0,0,
5,"GREATER JASPER CON SCHS","JASPER MIDDLE SCHOOL","JASPER MS",2120,1575,"A","P",0,0,0,268,280,236,
5,"GREATER JASPER CON SCHS","TENTH STREET SCHOOL","TENTH ST SCH",2120,1601,"A","P",145,183,158,0,0,0,
5,"FAIRFIELD COMMUNITY SCHOOLS","FAIRFIELD JR-SR HIGH SCHOOL","FAIRFIELD JR",2155,1613,"A","P",0,0,0,0,172,160,
5,"FAIRFIELD COMMUNITY SCHOOLS","MILLERSBURG ELEMENTARY SCHOOL","MILLERSBURG E",2155,1621,"A","P",49,71,51,51,0,0,
5,"FAIRFIELD COMMUNITY SCHOOLS","NEW PARIS ELEMENTARY SCHOOL","NEW PARIS ES",2155,1649,"A","P",45,48,59,55,0,0,
5,"FAIRFIELD COMMUNITY SCHOOLS","BENTON ELEMENTARY SCHOOL","BENTON ELEM",2155,1652,"A","P",52,64,59,65,0,0,
5,"BAUGO COMMUNITY SCHOOLS","JIMTOWN JUNIOR HIGH SCHOOL","JIMTOWN JRHS",2260,1703,"A","P",0,0,0,0,156,153,
5,"BAUGO COMMUNITY SCHOOLS","JIMTOWN INTERMEDIATE SCHOOL","JIMTOWN IS",2260,1707,"A","P",159,147,132,150,0,0,
5,"CONCORD COMMUNITY SCHOOLS","CONCORD JUNIOR HIGH SCHOOL","CONCORD JRHS",2270,1713,"A","P",0,0,0,0,374,408,
5,"CONCORD COMMUNITY SCHOOLS","CONCORD INTERMEDIATE SCHOOL","CONCORD INTER",2270,1718,"A","P",0,11,388,370,0,0,
5,"CONCORD COMMUNITY SCHOOLS","CONCORD EAST SIDE ELEM SCHOOL","CONCORD E SID",2270,1721,"A","P",94,115,0,0,0,0,
5,"CONCORD COMMUNITY SCHOOLS","CONCORD OX-BOW ELEMENTARY SCH","CONCORD OX BO",2270,1723,"A","P",75,117,0,0,0,0,
5,"CONCORD COMMUNITY SCHOOLS","CONCORD SOUTH SIDE ELEM SCHOOL","CONCORD S SID",2270,1725,"A","P",85,80,0,0,0,0,
5,"CONCORD COMMUNITY SCHOOLS","CONCORD WEST SIDE ELEM SCHOOL","CONCORD W SID",2270,1729,"A","P",83,90,0,0,0,0,
5,"MIDDLEBURY COMMUNITY SCHOOLS","JEFFERSON ELEMENTARY SCHOOL","JEFFERSON E G",2275,1656,"A","P",98,0,0,0,0,0,
5,"MIDDLEBURY COMMUNITY SCHOOLS","NORTHRIDGE MIDDLE SCHOOL","HERITAGE MS",2275,1657,"A","P",0,0,2,336,348,327,
5,"MIDDLEBURY COMMUNITY SCHOOLS","YORK ELEMENTARY SCHOOL","YORK ES",2275,1697,"A","P",77,0,0,0,0,0,
5,"MIDDLEBURY COMMUNITY SCHOOLS","HERITAGE INTERMEDIATE SCHOOL","HERITAGE INT",2275,1731,"A","P",0,355,357,0,0,0,
5,"MIDDLEBURY COMMUNITY SCHOOLS","MIDDLEBURY ELEMENTARY SCHOOL","MIDDLEBURY ES",2275,1732,"A","P",73,0,0,0,0,0,
5,"MIDDLEBURY COMMUNITY SCHOOLS","ORCHARD VIEW SCH","ORCHARD VIEW",2275,1734,"A","P",86,5,0,0,0,0,
5,"WA-NEE COMMUNITY SCHOOLS","NORTH WOOD MIDDLE SCHOOL","NORTHWOOD MS",2285,1669,"A","P",0,0,0,261,259,228,
5,"WA-NEE COMMUNITY SCHOOLS","WAKARUSA ELEMENTARY SCHOOL","WAKARUSA ES",2285,1735,"A","P",93,94,101,0,0,0,
5,"WA-NEE COMMUNITY SCHOOLS","NAPPANEE ELEMENTARY SCHOOL","NAPPANEE ES",2285,1743,"A","P",75,85,63,0,0,0,
5,"WA-NEE COMMUNITY SCHOOLS","WOODVIEW ELEMENTARY SCHOOL","WOODVIEW ES",2285,1747,"A","P",87,80,83,0,0,0,
5,"ELKHART COMMUNITY SCHOOLS","CLEVELAND ELEMENTARY SCHOOL","CLEVELAND ES",2305,1617,"A","P",84,91,90,106,0,0,
5,"ELKHART COMMUNITY SCHOOLS","OSOLO ELEMENTARY SCHOOL","OSOLO ES",2305,1673,"A","P",82,82,83,102,0,0,
5,"ELKHART COMMUNITY SCHOOLS","EASTWOOD ELEMENTARY SCHOOL","EASTWOOD ES E",2305,1679,"A","P",72,72,75,86,0,0,
5,"ELKHART COMMUNITY SCHOOLS","FEESER ELEMENTARY SCHOOL","FEESER ES",2305,1681,"A","P",87,88,89,111,0,0,
5,"ELKHART COMMUNITY SCHOOLS","BRISTOL ELEMENTARY SCHOOL","BRISTOL ES",2305,1693,"A","P",62,71,73,71,0,0,
5,"ELKHART COMMUNITY SCHOOLS","NORTH SIDE MIDDLE SCHOOL","N SIDE MS EL",2305,1753,"A","P",0,0,0,0,336,299,
5,"ELKHART COMMUNITY SCHOOLS","WEST SIDE MIDDLE SCHOOL","W SIDE MS EL",2305,1761,"A","P",0,0,0,0,342,314,
5,"ELKHART COMMUNITY SCHOOLS","PIERRE MORAN MIDDLE SCHOOL","PIERRE MORAN",2305,1763,"A","P",0,0,0,0,293,318,
5,"ELKHART COMMUNITY SCHOOLS","BEARDSLEY ELEMENTARY SCHOOL","BEARDSLEY ES",2305,1765,"A","P",42,56,61,47,0,0,
5,"ELKHART COMMUNITY SCHOOLS","BECK ELEMENTARY SCHOOL","MARY F BECK E",2305,1769,"A","P",58,69,62,54,0,0,
5,"ELKHART COMMUNITY SCHOOLS","DALY ELEMENTARY SCHOOL","MARY L DALY E",2305,1773,"A","P",72,81,60,61,0,0,
5,"ELKHART COMMUNITY SCHOOLS","HAWTHORNE ELEMENTARY SCHOOL","HAWTHORNE E E",2305,1777,"A","P",124,133,145,135,0,0,
5,"ELKHART COMMUNITY SCHOOLS","PINEWOOD ELEMENTARY SCHOOL","PINEWOOD ES",2305,1785,"A","P",111,116,112,97,0,0,
5,"ELKHART COMMUNITY SCHOOLS","MONGER ELEMENTARY SCHOOL","MONGER ES",2305,1789,"A","P",53,49,62,65,0,0,
5,"ELKHART COMMUNITY SCHOOLS","RIVERVIEW ELEMENTARY SCHOOL","RVRVIEW ES EL",2305,1797,"A","P",50,39,52,44,0,0,
5,"ELKHART COMMUNITY SCHOOLS","WOODLAND ELEMENTARY SCHOOL","WOODLAND ES",2305,1817,"A","P",58,65,59,53,0,0,
5,"GOSHEN COMMUNITY SCHOOLS","GOSHEN MIDDLE SCHOOL","GOSHEN MS",2315,1629,"A","P",0,0,0,452,503,462,
5,"GOSHEN COMMUNITY SCHOOLS","MODEL ELEMENTARY SCHOOL","MODEL ES",2315,1633,"A","P",91,90,83,0,0,0,
5,"GOSHEN COMMUNITY SCHOOLS","WATERFORD ELEMENTARY SCHOOL","WATERFORD ES",2315,1641,"A","P",71,79,79,0,0,0,
5,"GOSHEN COMMUNITY SCHOOLS","CHAMBERLAIN ELEMENTARY SCHOOL","CHAMBERLAIN E",2315,1829,"A","P",64,56,55,0,0,0,
5,"GOSHEN COMMUNITY SCHOOLS","CHANDLER ELEMENTARY SCHOOL","CHANDLER ES G",2315,1833,"A","P",68,81,86,0,0,0,
5,"GOSHEN COMMUNITY SCHOOLS","PARKSIDE ELEMENTARY SCHOOL","PARKSIDE ES G",2315,1843,"A","P",67,78,85,0,0,0,
5,"GOSHEN COMMUNITY SCHOOLS","PRAIRIE VIEW ELEMENTARY SCHOOL","PRAIRIE VIEW",2315,1847,"A","P",65,84,79,0,0,0,
5,"GOSHEN COMMUNITY SCHOOLS","WEST GOSHEN ELEMENTARY SCHOOL","WEST GOSHEN E",2315,1849,"A","P",60,70,45,0,0,0,
5,"FAYETTE COUNTY SCHOOL CORP","EVERTON ELEMENTARY SCHOOL","EVERTON ES",2395,1869,"A","P",36,33,29,36,0,0,
5,"FAYETTE COUNTY SCHOOL CORP","ALQUINA ELEMENTARY SCHOOL","ALQUINA ES",2395,1873,"A","P",26,26,21,27,0,0,
5,"FAYETTE COUNTY SCHOOL CORP","ORANGE ELEMENTARY SCHOOL","ORANGE ES",2395,1877,"A","P",10,17,18,13,0,0,
5,"FAYETTE COUNTY SCHOOL CORP","CONNERSVILLE MIDDLE SCHOOL","CONNERSVIL MS",2395,1895,"A","P",0,0,0,0,309,306,
5,"FAYETTE COUNTY SCHOOL CORP","EASTVIEW ELEMENTARY SCHOOL","EASTVIEW ES C",2395,1897,"A","P",45,42,50,29,0,0,
5,"FAYETTE COUNTY SCHOOL CORP","FRAZEE ELEMENTARY SCHOOL","FRAZEE ES CON",2395,1909,"A","P",49,51,51,52,0,0,
5,"FAYETTE COUNTY SCHOOL CORP","GRANDVIEW ELEMENTARY SCHOOL","GRANDVIEW EL",2395,1913,"A","P",49,52,47,51,0,0,
5,"FAYETTE COUNTY SCHOOL CORP","MAPLEWOOD ELEMENTARY SCHOOL","MAPLEWOOD E C",2395,1917,"A","P",50,51,37,47,0,0,
5,"FAYETTE COUNTY SCHOOL CORP","FAYETTE CENTRAL ELEMENTARY","FAYETTE CENTR",2395,1921,"A","P",43,43,37,46,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","GEORGETOWN ELEMENTARY SCHOOL","GEORGETOWN ES",2400,1929,"A","P",113,116,0,0,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","HIGHLAND HILLS MIDDLE SCHOOL","HIGHLAND HILL",2400,1931,"A","P",0,0,360,380,389,393,
5,"NEW ALBANY-FLOYD CO CON SCH","HAZELWOOD MIDDLE SCHOOL","HAZELWOOD MID",2400,1933,"A","P",0,0,249,256,283,242,
5,"NEW ALBANY-FLOYD CO CON SCH","NATHANIEL SCRIBNER MIDDLE SCHOOL","NATHANIEL SCR",2400,1937,"A","P",0,0,242,258,268,276,
5,"NEW ALBANY-FLOYD CO CON SCH","SLATE RUN ELEMENTARY SCHOOL","SLATE RUN ES",2400,1943,"A","P",52,74,0,0,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","FAIRMONT ELEMENTARY SCHOOL","FAIRMONT ES",2400,1949,"A","P",64,57,0,0,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","GREENVILLE ELEMENTARY SCHOOL","GREENVILLE ES",2400,1953,"A","P",66,86,0,0,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","GRANT LINE SCHOOL","GRANT LINE EL",2400,1957,"A","P",114,124,0,0,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","GREEN VALLEY ELEMENTARY SCH","GREEN VALLEY",2400,1961,"A","P",83,74,0,0,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","FLOYDS KNOBS ELEMENTARY SCHOOL","FLOYDS KNOBS",2400,1966,"A","P",144,156,0,0,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","MOUNT TABOR SCHOOL","MOUNT TABOR E",2400,1974,"A","P",139,152,0,0,0,0,
5,"NEW ALBANY-FLOYD CO CON SCH","S ELLEN JONES ELEMENTARY SCH","S ELLEN JONES",2400,1981,"A","P",47,57,0,0,0,0,
5,"ATTICA CONSOLIDATED SCH CORP","ATTICA HIGH SCHOOL","ATTICA HS A",2435,2053,"A","P",0,0,0,0,70,72,
5,"ATTICA CONSOLIDATED SCH CORP","ATTICA ELEMENTARY SCHOOL","ATTICA ES A",2435,2057,"A","P",69,63,62,58,0,0,
5,"COVINGTON COMMUNITY SCH CORP","COVINGTON ELEMENTARY SCHOOL","COVINGTON ES",2440,2009,"A","P",67,77,84,0,0,0,
5,"COVINGTON COMMUNITY SCH CORP","COVINGTON MIDDLE SCHOOL","COVINGTON MS",2440,2013,"A","P",0,0,0,86,71,78,
5,"SOUTHEAST FOUNTAIN SCHOOL CORP","SOUTHEAST FOUNTAIN ELEMENTARY","SOUTHEAST FOU",2455,2021,"A","P",79,98,95,110,0,0,
5,"SOUTHEAST FOUNTAIN SCHOOL CORP","FOUNTAIN CENTRAL HIGH SCHOOL","FOUNTAIN CENT",2455,2022,"A","P",0,0,0,0,108,105,
5,"FRANKLIN COUNTY COM SCH CORP","LAUREL SCHOOL","LAUREL SCHOOL",2475,2082,"A","P",67,49,63,63,50,55,
5,"FRANKLIN COUNTY COM SCH CORP","BROOKVILLE MIDDLE SCH","BROOKVILLE MS",2475,2123,"A","P",0,0,114,123,121,120,
5,"FRANKLIN COUNTY COM SCH CORP","BROOKVILLE ELEMENTARY SCHOOL","BROOKVILLE ES",2475,2125,"A","P",96,106,0,0,0,0,
5,"FRANKLIN COUNTY COM SCH CORP","MOUNT CARMEL SCHOOL","MOUNT CARMEL",2475,2127,"A","P",43,46,57,57,45,46,
5,"ROCHESTER COMMUNITY SCH CORP","ROCHESTER COMMUNITY MD SCH","ROCHESTER C M",2645,2177,"A","P",0,0,0,131,148,148,
5,"ROCHESTER COMMUNITY SCH CORP","GEORGE M RIDDLE ELEM SCHOOL","GM RIDDLE ES",2645,2185,"A","P",137,133,153,0,0,0,
5,"CASTON SCHOOL CORPORATION","CASTON ELEMENTARY SCHOOL","CASTON ES",2650,2157,"A","P",62,43,77,74,0,0,
5,"CASTON SCHOOL CORPORATION","CASTON JR-SR HIGH SCH","CASTON JRSR",2650,2159,"A","P",0,0,0,0,59,82,
5,"EAST GIBSON SCHOOL CORPORATION","BARTON TWP ELEMENTARY","BARTON TWP ES",2725,2189,"A","P",22,18,18,18,0,0,
5,"EAST GIBSON SCHOOL CORPORATION","WALDO J WOOD MEMORIAL JHS","WJ WOOD MEM J",2725,2194,"A","P",0,0,0,0,68,69,
5,"EAST GIBSON SCHOOL CORPORATION","FRANCISCO ELEMENTARY SCHOOL","FRANCISCO ES",2725,2201,"A","P",15,18,20,23,0,0,
5,"EAST GIBSON SCHOOL CORPORATION","OAKLAND CITY ELEMENTARY SCHOOL","OAKLAND CITY",2725,2237,"A","P",37,43,40,50,0,0,
5,"NORTH GIBSON SCHOOL CORP","BRUMFIELD ELEMENTARY","BRUMFIELD ES",2735,2223,"A","P",159,135,146,0,0,0,
5,"NORTH GIBSON SCHOOL CORP","PRINCETON COMMUNITY MIDDLE","PRINCETON C M",2735,2225,"A","P",0,0,0,150,191,154,
5,"SOUTH GIBSON SCHOOL CORP","HAUBSTADT COMMUNITY SCHOOL","HAUBSTADTCOMM",2765,2205,"A","P",29,43,35,51,61,64,
5,"SOUTH GIBSON SCHOOL CORP","FORT BRANCH COMMUNITY SCHOOL","FORT BRANCH C",2765,2214,"A","P",38,39,55,61,63,58,
5,"SOUTH GIBSON SCHOOL CORP","OWENSVILLE COMMUNITY SCHOOL","OWENSVILLE CS",2765,2241,"A","P",56,52,48,54,39,56,
5,"EASTBROOK COMMUNITY SCH CORP","EASTBROOK SOUTH ELEMENTARY","EASTBROOK SOU",2815,2263,"A","P",67,60,63,76,0,0,
